UNIQ_ID,PARENT,FCODE,USG_GROUP,USG_CODE,USG_SP_NAM,USG_SP_NM_,USG_PRIORI,BLDG_ID,CMPLX_ID,CMLX_FCD,E_ORD,N_ORD,DATA_YEAR,PRDCT_VER
"53959924","0","223","20","5521",בית כנסת - היכל משה,Hekhal Moshe Synagogue,"1","53293710","0","0",196646.97412699999,662333.41539400001,"0",
"53959933","0","223","20","5521",בית כנסת - סוכת שלום,Sukkat Shalom Synagogue,"1","52251465","0","0",178892.27672699999,662282.83159399999,"0",
"53959934","0","223","20","5521",בית כנסת - תימני,,"1","65059980","0","0",195989.91542700000,662141.28769400006,"0",
"53959351","0","223","20","5501",מקווה,Mikve (Ritual Bath),"1","52409138","0","0",194822.00742700000,624114.09859399998,"0",
"53959355","0","223","20","5521",בית כנסת - אור שלום,,"1","52459738","0","0",200000.28292699999,623990.68579400005,"0",
"54011807","0","223","20","5521","בית כנסת - חב""ד",Chabad Synagogue,"1","52592807","0","0",179387.14502699999,635664.09139399999,"0",
"54013382","0","223","20","5521",בית כנסת - ישמח משה,,"1","53285606","0","0",186559.52622699999,658872.99729400000,"0",
"53961780","0","223","20","5521",בית כנסת - בית דוד,Bet David Synagogue,"1","53009282","0","0",184382.44112700000,656833.92109399999,"0",
"53961782","0","223","20","5521",בית כנסת - אהל מועד,,"1","52990961","0","0",178903.83492699999,663414.14649399999,"0",
"53961790","0","223","20","5501",מקווה - צפון,,"1","52285628","0","0",179130.16472700000,666354.30679399997,"0",
"53961791","0","223","20","5521",בית כנסת - שמעון סירוקה,,"1","52309480","0","0",184221.50092699999,665947.94609400001,"0",
"54013278","0","223","20","5521",בית כנסת,Synagogue,"1","52514292","0","0",188796.73442699999,655059.30109399999,"0",
"54013295","0","223","20","5521",בית כנסת - מצפה אפק,,"1","52323402","0","0",196088.63392699999,666090.41779400001,"0",
"53961398","0","223","20","5521",בית כנסת - היכל קדושים,,"1","52352400","0","0",194818.57042700000,666950.69569399999,"0",
"53961400","0","223","20","5521",בית כנסת - קהילת אהל יעקב,,"1","65058262","0","0",196257.21222700001,661745.51729400002,"0",
"53961402","0","223","20","5521",בית כנסת - אהל שרה,,"1","52224398","0","0",179134.63332699999,662261.20959400001,"0",
"53959936","0","223","20","5521",בית כנסת - רינת ישרים,,"1","64913173","0","0",184176.10312700001,663544.95509399998,"0",
"53959960","0","223","20","5523",מסגד,Mosque,"1","51664626","0","0",223637.00412699999,634005.30879399995,"0",
"53959964","0","223","20","5521",בית כנסת - בני הישיבות,,"1","53316327","0","0",199448.81202700001,624313.69719400001,"0",
"53959972","0","223","20","5521","בית כנסת - ע""ש קרל",,"1","52737437","0","0",176090.48972700001,642203.85759399994,"0",
"53959379","0","223","20","5521",בית כנסת - גאולי ישראל,,"1","52467441","0","0",182834.60562700001,661950.08579399996,"0",
"53959381","0","223","20","5521","בית כנסת - הרמב""ם",HaRambam Synagogue,"1","52479718","0","0",188720.35002700001,650315.54589399998,"0",
"53959385","0","223","20","5521",בית כנסת - הספרדי,,"1","52089383","0","0",185246.89012699999,673538.43219399999,"0",
"54011815","0","223","20","5521",בית כנסת - עץ חיים משכן טוב,,"1","52420026","0","0",178484.12722699999,664853.47621400002,"0",
"53959406","0","223","20","5521",בית כנסת - בית יצחק,,"1","53320499","0","0",179053.80132699999,636498.63699399994,"0",
"54011816","0","223","20","5521",בית כנסת,Synagogue,"2","52405154","0","0",220922.45162700000,633036.73569400003,"0",
"53961826","0","223","20","5521",בית כנסת,Synagogue,"1","52268770","0","0",191182.03772699999,666575.57989399997,"0",
"53961832","0","223","20","5521",בית כנסת - ברכת יצחק,,"1","53299349","0","0",184139.16142700001,666020.89199399995,"0",
"53961834","0","223","20","5521","בית כנסת - הרמב""ם",HaRambam Synagogue,"1","52394505","0","0",181057.72142700001,668417.70809400000,"0",
"54013396","0","223","20","5521","בית כנסת - הרמב""ם",HaRambam Synagogue,"1","52072546","0","0",184876.95622699999,669284.47179400001,"0",
"53961840","0","223","20","5521",בית כנסת - היכל שלום,,"1","53298507","0","0",202693.04692699999,669910.81219400000,"0",
"54013399","0","223","20","5521",בית כנסת - קרלין סטולין היכל,,"1","53132762","0","0",221018.98392699999,632949.04239399999,"0",
"53961851","0","223","20","5521",בית כנסת - אברהם יגל,,"1","53292277","0","0",185940.09932700000,665688.06419399998,"2017",2018-04
"53961418","0","223","20","5521",בית כנסת - משכן יחיאל,,"1","53314926","0","0",185086.29342700000,665478.27529400005,"0",
"53961419","0","223","20","5521",בית כנסת - שומרי ישראל,,"1","52478747","0","0",190948.90502700000,651226.71019400004,"0",
"53960807","0","223","20","5521",בית כנסת - שלום שבזי,Shalom Shabbazi Synagogue,"1","52270807","0","0",184798.09412699999,663810.28439399996,"0",
"53960818","0","223","20","5521",בית כנסת - נוה שלום הכהן,,"1","53295559","0","0",184711.24382700000,663722.39199399995,"0",
"53959976","0","223","20","5521",בית כנסת - מוסד אביך,,"1","53360206","0","0",228392.40212700001,632360.84749399999,"0",
"54012972","0","223","20","5521",בית כנסת - אביר יעקב,Abbir Ya'akov Synagogue,"1","53296089","0","0",190472.16972700000,651489.96859399998,"0",
"53959989","0","223","20","5521",בית כנסת - גאולי תימן,,"1","52533663","0","0",180858.48952700000,658061.77519399999,"0",
"53959997","0","223","20","5521",בית כנסת - קדושי בבל,,"1","52470603","0","0",181057.50372700000,658113.38279399998,"0",
"53959999","0","223","20","5521",בית כנסת - נר יוסף,,"1","52231318","0","0",196868.25532699999,661974.92119400005,"0",
"53959415","0","223","20","5521",בית כנסת - בית חנינה,,"1","52460953","0","0",158845.70562699999,620017.92299400002,"0",
"53959481","0","223","20","5521",בית כנסת - שי עולמות,,"2","52756137","0","0",167648.92332700000,632957.95559400006,"0",
"53959423","0","223","20","5521",בית כנסת - מורשה,,"1","53308120","0","0",191611.79792700001,664663.00579400000,"0",
"53959483","0","223","20","5521",בית כנסת - מורשת אבות,,"1","52512923","0","0",177507.12352699999,657589.23109400005,"0",
"53959436","0","223","20","5521",בית כנסת - אוהל מלכה,,"1","52260082","0","0",196467.98672700001,661581.22159400000,"0",
"54011825","0","223","20","5523",מסגד - מעין הכרם,,"1","52686182","0","0",215366.65132700000,630289.30249399994,"0",
"53959443","0","223","20","5521",בית כנסת - על שם רבי מאיר ברל,,"1","52381352","0","0",182491.69912700000,663190.77769400005,"0",
"53960535","0","223","20","5521",בית כנסת - הדר גנים,,"1","52380873","0","0",191632.47602700000,664674.61979400006,"2017",2018-04
"53960536","0","223","20","5521",בית כנסת - הגדול רמת יצחק,,"1","52380448","0","0",183415.82542700000,664634.89009400003,"0",
"53960660","0","223","20","5521",בית כנסת - שערי ציון,Sha'are Tsiyyon Synagogue,"1","52488182","0","0",190991.36212700000,664283.92729400005,"0",
"53961071","0","223","20","5501",מקווה,Mikve (Ritual Bath),"2","52566903","0","0",195241.61322699999,655950.47039399995,"0",
"53961076","0","223","20","5521",בית כנסת - אמונה ודעת,,"1","53294784","0","0",186483.37012700000,663718.97659400001,"2017",2018-04
"54013221","0","223","20","5521",בית כנסת - תפארת ישראל עולי,,"1","52207283","0","0",187350.62932700000,658985.93519400002,"0",
"53961086","0","223","20","5521","בית כנסת - בית רמב""ם",Bet Rambam Synagogue,"1","52230876","0","0",181639.52222700001,664860.27609399997,"0",
"53961088","0","223","20","5521","בית כנסת - יד הרמב""ם",,"1","52390508","0","0",194849.55482700001,666995.69199399999,"0",
"53960016","0","223","20","5521",בית כנסת - משכן דוד,,"1","53447129","0","0",179357.11742699999,658764.52839400002,"0",
"53960022","0","223","20","5521",בית כנסת - בית אבות משען,,"1","52263267","54447559","251",178851.41382700001,658404.10919400002,"0",
"53960027","0","223","20","5521",בית כנסת - חסד לאברהם,Hesed Le'Avraham Synagogue,"1","53336291","0","0",183979.26052700001,656638.39869399997,"0",
"54011832","0","223","20","5521",בית כנסת - גבריאל המלאך,,"1","52327199","0","0",189066.13792700000,650176.09389400005,"0",
"53959471","0","223","20","5521",בית כנסת - משכן רחל,Mishkan Rahel Synagogue,"1","52422712","0","0",195425.82422700000,662146.60849400004,"0",
"53960670","0","223","20","5521",בית כנסת - אהל חסידים,,"1","53011099","0","0",191661.44902700000,664182.23509400000,"2017",2018-04
"53960688","0","223","20","5521",בית כנסת - חיים חטב,,"2","52398076","0","0",189067.69562700001,650805.79779400001,"0",
"53960692","0","223","20","5521",בית כנסת - מאור אברהם,,"1","53315220","0","0",181781.67842700001,654610.20679400000,"0",
"53960940","0","223","20","5521",בית כנסת - בית אל,Bet El Synagogue,"1","52260054","0","0",179990.64212700000,657790.56799400004,"0",
"53961333","0","223","20","5521",בית כנסת - אליהו הנביא,,"1","52248159","0","0",185016.20182700001,664530.91369399999,"0",
"53961921","0","223","20","5501",מקווה - כלים,,"1","52533772","0","0",192150.77372699999,664249.87619400001,"0",
"53961925","0","223","20","5521",בית כנסת - אבי דוד,,"1","52202479","0","0",178263.18732699999,658947.78439399996,"0",
"53961936","0","223","20","5523",מסגד - עומר אל חטאב,,"1","52244082","0","0",190398.15672699999,651522.62459400005,"0",
"54012984","0","223","20","5521",בית כנסת - אהל שם,,"1","52336559","0","0",182918.62982700000,665149.68769399996,"0",
"53960070","0","223","20","5521",בית כנסת - תפארת בנים,Tif'eret Banim Synagogue,"1","52234518","0","0",188169.13982700001,663151.89619400003,"0",
"53960071","0","223","20","5521",בית כנסת - נווה שלום,Neve Shalom Synagogue,"1","52264569","0","0",188313.15232699999,663098.97089400003,"0",
"53960079","0","223","20","5521",בית כנסת - בית אליהו,,"1","64905706","0","0",183960.14862699999,666685.38519399997,"0",
"54011843","0","223","20","5521",בית כנסת - מגן אברהם,Magen Avraham Synagogue,"1","52277063","54451605","252",176436.75542700000,658716.74819399999,"2014",2015-07
"53959531","0","223","20","5521",בית כנסת - צעירי לב גרונר,,"1","52356671","0","0",181775.48582700000,661705.16309399996,"0",
"53959536","0","223","20","5521",בית כנסת - שבת אחים,Shevet Ahim Synagogue,"1","52374948","0","0",188255.64532700001,662969.76279399998,"0",
"53960955","0","223","20","5521",בית כנסת - נאוה תהילה היכל י,,"1","53314980","0","0",185395.73682699999,666215.29899399995,"0",
"54013194","0","223","20","5521",בית כנסת - תפילה למשה,Tefilla LeMoshe Synagogue,"1","52336786","0","0",184736.80422699999,666208.83589400002,"0",
"54013196","0","223","20","5521",בית כנסת - נחלת יצחק,,"1","52225372","0","0",181340.00602700000,664748.12699400005,"0",
"53961204","0","223","20","5521","בית כנסת - חב""ד הדר מנחם",,"1","52361477","0","0",191515.92752699999,664516.54749400006,"2017",2018-04
"54013303","0","223","20","5521",בית כנסת - מורשת יהודית,,"1","53126921","0","0",202928.26402700000,668833.83379399998,"0",
"53961434","0","223","20","5521",בית כנסת - בעקבי הצאן,,"1","52299075","0","0",194430.52502700000,667000.08039400005,"0",
"53961449","0","223","20","5521",בית כנסת - שערי שלמה,,"1","52338735","0","0",191355.75932700001,666675.25369399996,"0",
"53960082","0","223","20","5521",בית כנסת - משכן יוסף,Mishkan Yosef Synagogue,"1","53295075","0","0",187705.02782700001,663238.47229399998,"0",
"53960090","0","223","20","5521","בית כנסת - רמב""ם",Rambam Synagogue,"1","52655883","0","0",166952.87472699999,634817.46749399998,"0",
"53959638","0","223","20","5521",בית כנסת - תהילת ירושלים,,"1","52256884","0","0",185366.54732700001,666431.11249400000,"0",
"53959603","0","223","20","5521",בית כנסת - מגן דוד,Magen David Synagogue,"1","52398985","0","0",189769.40732699999,650731.17959399999,"0",
"53959620","0","223","20","5521",בית כנסת - ישועת ה,,"1","53288404","0","0",190587.36892700000,651550.61459400004,"0",
"53961211","0","223","20","5521",בית כנסת,Synagogue,"1","52472925","0","0",183888.97502700001,655925.11869399995,"0",
"53961216","0","223","20","5521",בית כנסת - אליהו הנביא,,"1","52513792","0","0",181805.10292700000,655047.83079399995,"0",
"53961217","0","223","20","5501",מקווה,Mikve (Ritual Bath),"1","52526862","0","0",184308.58462700000,656487.29569399997,"0",
"54013255","0","223","20","5521",בית כנסת - שומרי התורה,,"1","65241292","0","0",183921.23502699999,651318.49199400004,"0",
"53961234","0","223","20","5521",בית כנסת - אוהל נחמנה,,"1","52275377","0","0",184030.93492699999,665932.39009400003,"0",
"53961235","0","223","20","5521",בית כנסת - שערי בני ציון,,"1","52190371","0","0",184235.19502700001,665404.75119400001,"0",
"53960842","0","223","20","5521",בית כנסת - השלום,,"1","52377268","0","0",189830.31662699999,660192.41349399998,"0",
"53960844","0","223","20","5521",בית כנסת - גן משה,,"1","52530038","0","0",186010.29102700000,654925.34699400002,"0",
"53960863","0","223","20","5521","בית כנסת - חב""ד",Chabad Synagogue,"1","52475660","0","0",181877.65942700001,652167.92459399998,"0",
"53960864","0","223","20","5521",בית כנסת - אהל מרים היכל החמ,,"1","52563781","0","0",183102.05612699999,664329.82059400005,"0",
"53961103","0","223","20","5521",בית כנסת - אבישי יחיא,,"1","52511173","0","0",178250.62112699999,664121.19689400005,"0",
"53961104","0","223","20","5501",מקווה,Mikve (Ritual Bath),"2","52376743","0","0",183121.03112699999,651762.78149400000,"0",
"53960129","0","223","20","5501",מקווה - נוה צדק,,"1","65235265","0","0",178072.15402700001,663316.47621400002,"0",
"53960131","0","223","20","5521",בית כנסת - חניכי הישיבות,Hanikhe HaYeshivot Synagogue,"1","52381937","0","0",195098.50562700001,662305.39059400000,"0",
"53960132","0","223","20","5521",בית כנסת - זכר קדושים,,"1","52206821","0","0",180350.89362700001,658719.99869399995,"0",
"53960138","0","223","20","5521",בית כנסת - גבורת מרדכי,Gvurat Mordekhay Synagogue,"1","53007434","0","0",182999.60572699999,663108.98489399999,"0",
"53960211","0","223","20","5521",בית כנסת,Synagogue,"1","53359869","0","0",221394.48822699999,632956.82539400004,"0",
"54011833","0","223","20","5521",בית כנסת - שערי תלמוד,,"1","52409319","0","0",218812.36582700000,636473.12589400006,"0",
"53959491","0","223","20","5521",בית כנסת - אברהם אבינו,,"1","52705636","54451884","252",216417.66212699999,628890.70639399998,"0",
"54011835","0","223","20","5521",בית כנסת,Synagogue,"1","52513698","0","0",223019.22812700001,637385.22409399995,"0",
"53959501","0","223","20","5525",כנסיה,Church,"1","52570013","0","0",215187.10262699999,630679.53529399994,"0",
"53959514","0","223","20","5521",בית כנסת - תכלת מרדכי,,"1","52439214","0","0",220541.73952700000,635792.92939399998,"0",
"53959515","0","223","20","5501",מקווה,Mikve (Ritual Bath),"2","52666411","0","0",216575.71102700001,633001.98099399998,"0",
"54011841","0","223","20","5521",בית כנסת - חסדי משה,,"1","53080982","0","0",188659.38282699999,650270.89629399998,"0",
"53960576","0","223","20","5521",בית כנסת - אדמונד ספרא,,"1","53339101","0","0",177899.63172700000,654387.48419400002,"0",
"53960598","0","223","20","5521",בית כנסת - שבטי ישראל,Shivte Yisra'el Synagogue,"1","52191047","0","0",182879.52682699999,663941.29639399995,"0",
